location_id,name,description,web_url,city,rating,img_url1,img_url2,ID
13388114,Nepalorama Trekking,"If you want to trek Nepal and you’re looking for outstanding personalised service - you’ve found it! We organise great value, fully customised private treks in Nepal for couples and small groups. Being a small business, we take care of everything personally making sure your needs are fully met. We only work with the friendliest and most experienced guides. We’re committed to trekking responsibly, and we pay our people fairly so they can support their families. In return they’re highly motivated to make sure you have the trip of a lifetime in Nepal. Let us help you create your dream trip, and experience outstanding service from first contact to the moment we say farewell in Nepal!",https://www.tripadvisor.com/Attraction_Review-g293890-d13388114-Reviews-Nepalorama_Trekking-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html?m=66827,Kathmandu,5,https://media-cdn.tripadvisor.com/media/photo-m/1280/27/ad/ca/c7/nepalorama-trekking.jpg,https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/6f/d0/a0/they-made-it-annapurna.jpg,404
13869511,Himal Eco Treks,Himal Eco Teks is the one of the trekking and tour agencies in the Nepal.,https://www.tripadvisor.com/Attraction_Review-g293890-d13869511-Reviews-Himal_Eco_Treks-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html?m=66827,Kathmandu,5,https://media-cdn.tripadvisor.com/media/photo-o/18/15/89/08/this-picture-was-taken.jpg,https://media-cdn.tripadvisor.com/media/photo-o/1b/96/8a/2e/tsum-valley-trek-2021.jpg,405
25365536,Himalayan Holistic Home,4,https://www.tripadvisor.com/Attraction_Review-g293891-d25365536-Reviews-Himalayan_Holistic_Home-Pokhara_Gandaki_Zone_Western_Region.html?m=66827,Pokhara,5,https://media-cdn.tripadvisor.com/media/photo-o/28/cf/01/f2/caption.jpg,https://media-cdn.tripadvisor.com/media/photo-o/2b/69/d7/a3/caption.jpg,406
6894456,Dream Heaven Adventure,"Dream Heaven Adventure is trekking and tour operator agency of the highest quality, combining energy and enthusiasm, with our years of experience. We offer adventure trekking, hiking, climbing, historical tours, wildlife safari and private day tours in Nepal and tours & treks to Tibet, and Bhutan. We make sure you get where you want to go at the best price and in the most pleasant way possible.",https://www.tripadvisor.com/Attraction_Review-g293890-d6894456-Reviews-Dream_Heaven_Adventure-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html?m=66827,Kathmandu,5,https://media-cdn.tripadvisor.com/media/photo-m/1280/16/d4/a0/2d/view-from-kala-pathar.jpg,https://media-cdn.tripadvisor.com/media/photo-o/0b/8a/f9/3c/on-the-way-to-three-pass.jpg,407
15264275,Mountain Spirit Adventure,"Mountain Spirit Adventure a well settled, decisive and efficient ticketing and tour executive agent assisting travelers since 2001 in Nepal with an admirable reputation. The Company is being run by a crew of capable professionals and anxious person. Who has been in this travel area providing their exclusive quality tourism aid? As skillful travel agents, travel is our devotion and life work.",https://www.tripadvisor.com/Attraction_Review-g293890-d15264275-Reviews-Mountain_Spirit_Adventure-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html?m=66827,Kathmandu,5,https://media-cdn.tripadvisor.com/media/photo-m/1280/15/35/2b/fa/manaslu-larke-pass.jpg,https://media-cdn.tripadvisor.com/media/photo-m/1280/15/35/2a/d4/gokyo-chola-pass.jpg,408
12298232,Prabhu Helicopter,See the Himalayas from a different persepective. Our helicopter sightseeing tours provide you with amazing views from a perspective only few get to enjoy. We offer short sector tours aroung the Pokhara valley or longer tours towards Annapurna Base Camp. If any of your desired destinations are not listed please inquire for a private charter flight.,https://www.tripadvisor.com/Attraction_Review-g293891-d12298232-Reviews-Prabhu_Helicopter-Pokhara_Gandaki_Zone_Western_Region.html?m=66827,Pokhara,4.5,https://media-cdn.tripadvisor.com/media/photo-o/0e/e2/df/00/getlstd-property-photo.jpg,https://media-cdn.tripadvisor.com/media/photo-m/1280/14/78/5d/08/anybody-can-fly.jpg,409
23986018,Yakthung Tours and Travels,"We are a Travel Company based in Nepal run by Tourism research Expertise with 12 years of Experience. We focus on promoting dim areas by Highlighting the Uniqueness. It's not only a business, it's more supporting and believe in changing people's lives through the means of Tourism to meet the customer's expectations by providing the best services are always the main priority.",https://www.tripadvisor.com/Attraction_Review-g293890-d23986018-Reviews-Yakthung_Tours_and_Travels-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Regio.html?m=66827,Kathmandu,5,https://media-cdn.tripadvisor.com/media/photo-m/1280/23/26/3b/cd/caption.jpg,https://media-cdn.tripadvisor.com/media/photo-m/1280/23/26/3b/22/caption.jpg,410
19786519,Himalayan Travel Consultant,"We are group of well qualified professionals having expert knowledge of Himalayan trips. All the staffs having more than fifteen years of experience running the trips to the Himalayan regions. We are about flexibility, comfort and personalization of each and every client who book the trip with us. Finely chosen itinerary with the best ever price with private local transfers and local guides....",https://www.tripadvisor.com/Attraction_Review-g293890-d19786519-Reviews-Himalayan_Travel_Consultant-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Regi.html?m=66827,Kathmandu,5,https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/67/fe/cd/caption.jpg,https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/67/fe/13/caption.jpg,411
11998656,Nectar Spa Pokhara,"Find your path to whole health with our treatment options in Pokhara. Natural Health Therapies are targeted to the underlying imbalance, not just the symptoms. By addressing all aspects of natural health care we seek to facilitate holistic self healing through massage, essential oils, yoga and nutrition while offering Treks, Workshops and Retreats.",https://www.tripadvisor.com/Attraction_Review-g293891-d11998656-Reviews-Nectar_Spa_Pokhara-Pokhara_Gandaki_Zone_Western_Region.html?m=66827,Pokhara,5,https://media-cdn.tripadvisor.com/media/photo-o/0e/1a/4b/df/getlstd-property-photo.jpg,https://media-cdn.tripadvisor.com/media/photo-m/1280/2a/6e/30/41/caption.jpg,412
26481928,Roving Nepal Trek,"The journey of a lifetime begins when you adventure into the majestic land of Nepal with Roving Nepal Trek. The country of Nepal has been blessed with breathtaking mountains, diverse landscapes, rich culture and welcoming hospitality. Nestled between the majestic Himalaya and the plains of the Indian subcontinent, Nepal delivers snow-capped mountains to lush green valleys and subtropical forests.",https://www.tripadvisor.com/Attraction_Review-g293890-d26481928-Reviews-Roving_Nepal_Trek-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html?m=66827,Kathmandu,5,https://media-cdn.tripadvisor.com/media/photo-m/1280/29/f2/fb/10/caption.jpg,https://media-cdn.tripadvisor.com/media/photo-w/2b/88/ae/31/caption.jpg,413
11983919,Adam Tours & Travels,"Adam Treks & Expedition Pvt. ltd. is a travel company of the Adam Group in Nepal. The agency was established in 1996 and the group was formed in 2012. The head office is at Centre point, Lakeside-6, Pokhara Nepal and corporate office is in Thamel-29, Kathmandu, Nepal. As our motto is to provide all services to our respected guests from a single door, we have formed a Group of different service sectors.",https://www.tripadvisor.com/Attraction_Review-g293891-d11983919-Reviews-Adam_Tours_Travels-Pokhara_Gandaki_Zone_Western_Region.html?m=66827,Pokhara,4.5,https://media-cdn.tripadvisor.com/media/photo-o/0e/28/e4/09/trekking.jpg,https://media-cdn.tripadvisor.com/media/photo-o/2a/63/bb/be/caption.jpg,414
6226587,High Spirit Treks and Expedition Nepal,"High Spirit Treks And Expedition Nepal is a legal government-registered travel company that operates all kinds of trekking and tour activities recommended by Rough Guide, Lonely Planet, Trip Advisor, and Stefan Loose Travel Handbucher. We are affiliated with the government of Nepal, TAAN, and NMA. The Experienced guides and tourism degree-holder staff serve with quality services making your leisure activities fruitful. We are the authorized agency that operates tour and trek packages all over Nepal, Tibet, and Bhutan.",https://www.tripadvisor.com/Attraction_Review-g293890-d6226587-Reviews-High_Spirit_Treks_and_Expedition_Nepal-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Ce.html?m=66827,Kathmandu,5,https://media-cdn.tripadvisor.com/media/photo-m/1280/15/37/90/ba/poon-hill-trek.jpg,https://media-cdn.tripadvisor.com/media/photo-o/06/0b/9a/d5/high-spirit-treks-expeditions.jpg,415
15787839,Pancha Kosha Himalayan Spa,"The Pancha Kosha Himalayan Spa offers the treatments drawing from the ancient wisdom of the Vedas, Buddhist medicine and the rare medicinal herbs of the Himalayas. Aiming to address each Kosha, the therapies and massages have been designed to relax the senses and revive the body. We have a range of treatment suites, allowing guests to enjoy their treatment alone, as a couple or as a family. The Dwarika’s Spa is a sanctuary for healing and purification. It offers an experience modelled upon the ancient traditions of care and respect that have developed in the Himalayan region over several millennia. The name of the spa is derived from the wisdom of the Vedas that claims that our Atman or self is made up of five layers of being – the physical, the intellectual, emotional and the essence of the absolute. Combined, they offer an authentic experience of life. Thus, any treatment at the Pancha Kosha Spa is a journey into the self.",https://www.tripadvisor.com/Attraction_Review-g293890-d15787839-Reviews-Pancha_Kosha_Himalayan_Spa-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Regio.html?m=66827,Kathmandu,4,https://media-cdn.tripadvisor.com/media/photo-m/1280/16/1d/89/2d/getlstd-property-photo.jpg,https://media-cdn.tripadvisor.com/media/photo-m/1280/16/61/49/fe/detox-herbs.jpg,416
17738524,Kumar Rupakheti,"Listen stories with landmarks and go to flashbacks. I’m Kumar, culture and history of Hindu, Buddhism and Himalayas is my subject, telling stories is my hobby.",https://www.tripadvisor.com/Attraction_Review-g293890-d17738524-Reviews-Kumar_Rupakheti-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html?m=66827,Kathmandu,4,https://media-cdn.tripadvisor.com/media/photo-o/17/a1/f9/02/caption.jpg,,417
10239059,Corporate Adventure Treks,"We are very carefully planned and perfectly scheduled to meet our clients ‘ever evolving expectations; looking for a life changing experience in this Himalayan nation. While our main focus remains providing a unique opportunity for our clients to explore the many hidden treasures of this beautiful ancient nation - Nepal, we are equally focused on offering a host of most satisfying culture and adventure tour programs to our exotic neighboring destinations including Bhutan, Tibet and India.",https://www.tripadvisor.com/Attraction_Review-g293890-d10239059-Reviews-Corporate_Adventure_Treks-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html?m=66827,Kathmandu,5,https://media-cdn.tripadvisor.com/media/photo-o/0d/97/bb/25/corporate-adventure-mt.jpg,https://media-cdn.tripadvisor.com/media/photo-m/1280/2a/b1/5a/79/manaslu-circuit-trek.jpg,418
6509410,Extreme River Rafting Private Day Tours,The range of rivers in Nepal covers experienced to novice Kayaks. We arrange day rafting trips to various rivers in Nepal,https://www.tripadvisor.com/Attraction_Review-g293891-d6509410-Reviews-Extreme_River_Rafting_Private_Day_Tours-Pokhara_Gandaki_Zone_Western_Region.html?m=66827,Pokhara,5,https://media-cdn.tripadvisor.com/media/photo-o/06/d3/07/c5/upper-seti-half-day-action.jpg,https://media-cdn.tripadvisor.com/media/photo-o/06/d3/08/8f/jeep-drive-to-upper-seti.jpg,419
14085797,Himalayan Hermitage,Authentic Pilgrimage Journeys throughout the Himalayas. Immerse yourself in a living wisdom tradition: learn meditation and about Buddhist philosophy while visiting sacred sights.,https://www.tripadvisor.com/Attraction_Review-g293890-d14085797-Reviews-Himalayan_Hermitage-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html?m=66827,Kathmandu,5,https://media-cdn.tripadvisor.com/media/photo-m/1280/1a/17/25/d4/namo-buddha-kathmandu.jpg,https://media-cdn.tripadvisor.com/media/photo-w/16/39/48/45/himalayan-hermitage.jpg,420
15529570,Leisure Holidays Pvt. Ltd.,"Leisure Holidays is a tour company based on Thamel. We operate private day tours, group tours and Holidays. We are a team of travel experts who have a long experience in travel and tourism of Nepal. Beyond Nepal, we also operate Tibet, Bhutan and India Tours.",https://www.tripadvisor.com/Attraction_Review-g293890-d15529570-Reviews-Leisure_Holidays_Pvt_Ltd-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html?m=66827,Kathmandu,5,https://media-cdn.tripadvisor.com/media/photo-o/15/78/f1/3d/caption.jpg,,421
9806002,Shambhala Holidays,Shambhala Holidays organize private day tours and hiking within and around Kathmandu Valley. We include our day tour and day hiking some popular destinations and exciting packages around Kathmandu with an expansive range of options from sightseeing to adventures.,https://www.tripadvisor.com/Attraction_Review-g293890-d9806002-Reviews-Shambhala_Holidays-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html?m=66827,Kathmandu,5,https://media-cdn.tripadvisor.com/media/photo-o/0a/69/ce/64/mount-amadablam-trek.jpg,https://media-cdn.tripadvisor.com/media/photo-o/0a/ac/12/db/baudhanath-stupa-tour.jpg,422
12975706,Folk Nepal,"Folk Nepal is a vibrant and culturally rich business dedicated to promoting and preserving the diverse folk traditions of Nepal. Our company specializes in curating and showcasing the authentic folk arts, crafts, music, and performances that represent the cultural heritage of Nepal. At Folk Nepal, we recognize the immense value of Nepal's folk traditions and the need to support and promote local artisans. Our primary goal is to bridge the gap between these talented individuals and a global audience, fostering appreciation, understanding, and engagement with Nepal's rich cultural heritage. We work directly with local communities and artisans across Nepal, seeking out skilled craftsmen and women who create unique and exquisite traditional handicrafts. From intricately woven textiles and hand-carved wooden sculptures to delicate metalwork and vibrant paintings, our curated collection showcases the incredible talent and craftsmanship of Nepal's artisans.",https://www.tripadvisor.com/Attraction_Review-g293890-d12975706-Reviews-Folk_Nepal-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html?m=66827,Kathmandu,5,https://media-cdn.tripadvisor.com/media/photo-m/1280/29/b7/c5/f4/lokta-paper-crafts-including.jpg,https://media-cdn.tripadvisor.com/media/photo-m/1280/29/b7/c6/22/we-have-a-wide-variety.jpg,423
10190958,Tengboche Trekking,This trekking agency is different then others we are going to help orphan and this agency is running by monk from Tengboche monastery he help for Thelittlesherpafoundation. we organize best trek in Mt.Everest region our all guides are local sherpa from same valley most of guides are summited mt.Everest book with us we with us learn about sherpa culture and traditional.,https://www.tripadvisor.com/Attraction_Review-g293890-d10190958-Reviews-Tengboche_Trekking-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html?m=66827,Kathmandu,5,https://media-cdn.tripadvisor.com/media/photo-o/0f/1f/43/a8/tengboche-trekking-this.jpg,https://media-cdn.tripadvisor.com/media/photo-o/0a/e9/2c/51/getlstd-property-photo.jpg,424
25157398,Travel With Dikki,4,https://www.tripadvisor.com/Attraction_Review-g293890-d25157398-Reviews-Travel_With_Dikki-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html?m=66827,Kathmandu,4,https://media-cdn.tripadvisor.com/media/photo-w/26/ff/f9/66/top-of-the-everest-884886m.jpg,https://media-cdn.tripadvisor.com/media/photo-m/1280/26/ff/fa/56/mera-peak.jpg,425
17171784,Vyas Treks & Expedition,"Vyas Treks & Expedition is one of the top trekking company in nepal and adventure tours operator based in Nepal serving a world class adventure treks and holiday packages in Nepal, Tibet, India and Bhutan. The company was established by veteran tourism entrepreneurs with 15+ years experience on Feb,2019. Vyas Treks & Expedition has steadily grown innovating its products and services based on market changes since its establishment .Change comes with great opportunity which Vyas Treks & Expedition has always been ready and willing to embrace. Vyas Treks & Expedition offers more than 100 holidays package in Nepal, India, Bhutan and Tibet. Luxury and Safety is our prime motto. We operate every holiday package with equal concern employing local crew. We have a team of professional trekking and tourist guides who possess experiences over 20 years ready to provide you with the best service and extraordinary trekking experience of a lifetime.",https://www.tripadvisor.com/Attraction_Review-g293890-d17171784-Reviews-Vyas_Treks_Expedition-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html?m=66827,Kathmandu,5,https://media-cdn.tripadvisor.com/media/photo-m/1280/17/10/20/66/the-office-of-vyas-treks.jpg,https://media-cdn.tripadvisor.com/media/photo-m/1280/17/48/a1/87/nikki-from-australia.jpg,426
12350785,Mandala Nepal Treks,"Get away from the crowded trekking trails with a day trip from Pokhara through villages, terraced fields and forests to view the magnificent Annapurna Range. Our experienced guide will explain the workings of daily life in the rural villages of Nepal.",https://www.tripadvisor.com/Attraction_Review-g293891-d12350785-Reviews-Mandala_Nepal_Treks-Pokhara_Gandaki_Zone_Western_Region.html?m=66827,Pokhara,5,https://media-cdn.tripadvisor.com/media/photo-o/0f/0f/b9/37/mardi-himal-trek.jpg,https://media-cdn.tripadvisor.com/media/photo-o/12/ff/eb/f9/snowy-annapurna-base.jpg,427
5961278,Pokhara Paragliding,"We belong to Paragliding Industry of Nepal. Everyone who has enjoyed our sport with us and under our team pilots, goes home with a big smile. This is our passion and profession. Over all these years of experience we are well known for providing an outstanding expertise to our passengers giving them ultimate satisfaction of flying.",https://www.tripadvisor.com/Attraction_Review-g293891-d5961278-Reviews-Pokhara_Paragliding-Pokhara_Gandaki_Zone_Western_Region.html?m=66827,Pokhara,4.5,https://media-cdn.tripadvisor.com/media/photo-o/08/8c/76/6e/pokhara-paragliding.jpg,https://media-cdn.tripadvisor.com/media/photo-m/1280/19/69/c8/04/until-you-change-your.jpg,428
13347213,Adventure White Himalaya Treks,"A seeker of adventure and promoter of tourism, I strive to elevate the authentic experience of Nepal to the visitors. Being born in the foothills of the Himalayas, I am more than ecstatic to present the cultures, traditions and the scenic landscapes of this diverse nation to the whole world.",https://www.tripadvisor.com/Attraction_Review-g293890-d13347213-Reviews-Adventure_White_Himalaya_Treks-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_R.html?m=66827,Kathmandu,5,https://media-cdn.tripadvisor.com/media/photo-o/12/e9/3d/5b/adventure-white-himalaya.jpg,https://media-cdn.tripadvisor.com/media/photo-o/2b/4f/26/83/view-from-langtang-valley.jpg,429
12311572,Sky Riders Paragliding,"Sky riders paragliding is offer 20 min. to 60 min. fly above pokhara city( lake and mountain) you can see festal /Annapurna and some other mountain , pokhara city , fewa lake and other many more thing in panorama angel.we have a some championship pilot and other more experience pilot, all pilot have a experience in different place with different wind and different flying condition.",https://www.tripadvisor.com/Attraction_Review-g293891-d12311572-Reviews-Sky_Riders_Paragliding-Pokhara_Gandaki_Zone_Western_Region.html?m=66827,Pokhara,5,https://media-cdn.tripadvisor.com/media/photo-o/0e/e9/dc/b7/getlstd-property-photo.jpg,https://media-cdn.tripadvisor.com/media/photo-o/12/c9/2a/77/received-1997533813610052.jpg,430
16662939,Bootprints,"Bootprints is an adventure company established by adventure enthusiasts and experts with a goal of social entrepreneurship through practice of responsible tourism in Nepal. Bootprints also aims to identify itself as the specialists in customized treks and expeditions in the Himalayas of Nepal. These ambitions of Bootprints is backed up by a dynamic team who have years of experience in tourism after a decade of trekking and climbing in the Himalayas of Nepal. Bootprints plans to implement the best practices learnt from these experiences in all Bootprints operated adventures (trekking and mountaineering trips) to be an local operator who preaches and practices responsible tourism. As tourism is one of the largest industry of Nepal which contributes to 7.5% of GDP of Nepal (as per Economic Impact Research Report of 2017), Bootprints also envision it as one of the platform for social entrepreneurship as well.",https://www.tripadvisor.com/Attraction_Review-g293890-d16662939-Reviews-Bootprints-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html?m=66827,Kathmandu,5,https://media-cdn.tripadvisor.com/media/photo-m/1280/1b/49/98/0c/specialists-in-customized.jpg,https://media-cdn.tripadvisor.com/media/photo-o/1b/3d/42/85/bootprints-logo.jpg,431
16734492,Himalayan Yoga Academy,"Himalayan Yoga Academy, a pioneer Yoga School, is located on lap of Nagarjun Jungle, very close to town in Kathmandu, registered in Yoga Alliance US. We are authorized to conduct 200 hrs and 300 Hrs Yoga Teacher Training (YTT) in Nepal, a country of Himalayas, the origin place of Yoga has been enriched and influenced by Shiva, Janaka, Kapil and Buddha Sabhyata (Civilization)",https://www.tripadvisor.com/Attraction_Review-g293890-d16734492-Reviews-Himalayan_Yoga_Academy-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html?m=66827,Kathmandu,5,,,432
13205882,Lake Valley Paragliding,"We have a group of highly experienced Tandem, XC Flight (Cross Country), and Acro Paragliding flight Instructors who can provide you with the best paragliding experience.Here at Lake valley Paragliding we all have one thing in common, we love to paraglide.",https://www.tripadvisor.com/Attraction_Review-g293891-d13205882-Reviews-Lake_Valley_Paragliding-Pokhara_Gandaki_Zone_Western_Region.html?m=66827,Pokhara,5,https://media-cdn.tripadvisor.com/media/photo-o/15/30/6a/88/enjoy.jpg,https://media-cdn.tripadvisor.com/media/photo-o/12/e4/f2/bb/happy-guest.jpg,433
9795438,Unlimited Trekking Nepal,Best day and Multi-day tours in Pokhara. - Ticketing (bus and train) - Paragliding - Day horse ride - All kind of hiking and trekkings - Annapurnas tour - Other Nepal Tours - Private guide (English and Japanese) - Pick up and drop off from your hotel in Pokhara,https://www.tripadvisor.com/Attraction_Review-g293891-d9795438-Reviews-Unlimited_Trekking_Nepal-Pokhara_Gandaki_Zone_Western_Region.html?m=66827,Pokhara,5,https://media-cdn.tripadvisor.com/media/photo-o/0a/48/bd/f1/sunrise-at-poon-hill.jpg,https://media-cdn.tripadvisor.com/media/photo-o/12/0a/7d/95/view-from-abc-holy-mountain.jpg,434
13944822,KP Treks,"Nepal is known for its many beautiful trekking trails. Here, we are listing some of the best treks in Nepal and why you would love the adventure. Day hikes or scenic short treks around Kathmandu. KP Treks Offers fantastic mountain views and countryside experience.",https://www.tripadvisor.com/Attraction_Review-g293890-d13944822-Reviews-KP_Treks-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html?m=66827,Kathmandu,5,https://media-cdn.tripadvisor.com/media/photo-m/1280/15/45/e0/b5/kp-treks.jpg,https://media-cdn.tripadvisor.com/media/photo-o/15/42/15/77/everest-trek.jpg,435
7235547,Buddha Nepal Treks - Nagarkot Day Tours,Buddha Nepal Treks Pvt. Ltd.it is a private limited registered company in Nepal. This company provided Sightseeing and Day tours in Nepal for more than thousand peoples.,https://www.tripadvisor.com/Attraction_Review-g293890-d7235547-Reviews-Buddha_Nepal_Treks_Nagarkot_Day_Tours-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Cen.html?m=66827,Kathmandu,4,https://media-cdn.tripadvisor.com/media/photo-w/06/d8/75/2e/getlstd-property-photo.jpg,,436
2098433,Nepal Hiking Team,"Nepal Hiking Team is a responsible and reliable firm in outdoor activities ranging from city tours, adventure tours to trekking in the mighty Himalayas. As an established agency, our team comprises of efficient in-house management as well as expert guides and porters in the field. Our exceptional service is all about professionalism and welcoming at the same time. We strive to serve the best of our divine country Nepal. Hence, we offer you expansive choices of tours including day tours, trekking, hiking, rafting, jungle safari, bungee jumping, peak climbing and many more. With us your wanderlust is in the right hands. We help you quench your travel yearning.",https://www.tripadvisor.com/Attraction_Review-g293890-d2098433-Reviews-Nepal_Hiking_Team-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html?m=66827,Kathmandu,5,https://media-cdn.tripadvisor.com/media/photo-m/1280/15/45/16/57/view-from-gokyo-ri-in.jpg,https://media-cdn.tripadvisor.com/media/photo-o/09/30/34/ef/everest-route-between.jpg,437
15292835,Trek Around Himalayas,"We feel pleased to introduce ourselves as one of the leading companies for adventure trekking in Nepal. We would like to offer most amazing trekking destinations of Nepal. Our team of professionals, with a decades of experience in the field of Nepalese tourism, are capable of fulfilling every client needs while trekking with us.",https://www.tripadvisor.com/Attraction_Review-g293890-d15292835-Reviews-Trek_Around_Himalayas-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html?m=66827,Kathmandu,5,https://media-cdn.tripadvisor.com/media/photo-m/1280/15/3c/00/6b/caption.jpg,https://media-cdn.tripadvisor.com/media/photo-m/1280/15/32/96/f7/caption.jpg,438
7898763,Bold Adventures Nepal Pvt. Ltd,"Bold Adventures Nepal is a well-known registered Trekking and tour company based in Kathmandu, Nepal. We specialize day tour, Trekking and walking, climbing in Nepal, Bhutan and Tibet. We believe in quality and safe service for any kind of travelers and they can involve with us any kind of tour and Trekking trips for the lifetime memory.",https://www.tripadvisor.com/Attraction_Review-g293890-d7898763-Reviews-Bold_Adventures_Nepal_Pvt_Ltd-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Reg.html?m=66827,Kathmandu,5,https://media-cdn.tripadvisor.com/media/photo-o/07/95/a0/3c/getlstd-property-photo.jpg,https://media-cdn.tripadvisor.com/media/photo-w/2a/e9/5e/98/caption.jpg,439
2619800,Adventure Bound,4,https://www.tripadvisor.com/Attraction_Review-g293890-d2619800-Reviews-Adventure_Bound-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html?m=66827,Kathmandu,5,https://media-cdn.tripadvisor.com/media/photo-o/12/35/dd/1a/excellent-view-of-everest.jpg,https://media-cdn.tripadvisor.com/media/photo-o/0a/c8/4f/8e/everest-trekking.jpg,440
15688181,Gaurishankar,"Gaurishankar is a mountain in the Himalayas, the second highest peak of the Rolwaling Himal, behind Melungtse. The name comes from the Hindu goddess Gauri, a manifestation of Durga, and her Consort Shankar, denoting the sacred regard to which it is afforded it by the peoples of Tibet and Nepal",https://www.tripadvisor.com/Attraction_Review-g3475453-d15688181-Reviews-Gaurishankar-Janakpur_Zone_Central_Region.html?m=66827,Central Region,4,,,441
23311244,Solace Adventure. P.ltd,4,https://www.tripadvisor.com/Attraction_Review-g293891-d23311244-Reviews-Solace_Adventure_P_ltd-Pokhara_Gandaki_Zone_Western_Region.html?m=66827,Pokhara,5,https://media-cdn.tripadvisor.com/media/photo-m/1280/27/9f/4f/e4/sunaet-view-on-nilgiri.jpg,https://media-cdn.tripadvisor.com/media/photo-m/1280/29/85/22/ca/annapurna-base-camp.jpg,442
13428037,Signature Holidays,Signature Holidays is one stop travel business company based in Thamel Kathmandu. We specialize in tour/trekking packages and adventure activities in and around Nepal. Our team of expert tour managers are available around the clock to deliver quality service to our valuable clients.,https://www.tripadvisor.com/Attraction_Review-g293890-d13428037-Reviews-Signature_Holidays-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html?m=66827,Kathmandu,4,,,443
2426062,Purna Yoga & Treks,"Purna Yoga & Treks (also known as Nepal Yoga Trek) is a pioneer of yoga trekking tours in Nepal. Many people come to Nepal to experience the beauty and magic of trekking in the Himalayas. The idea of combining yoga with trekking was born in 2008 and we have been passionate in organizing yoga treks in Nepal ever since. At Purna Yoga & Treks, as skilled trekking guides and passionate yoga teachers, we wanted to offer people a better way to experience some of the world's most breathtaking scenery. After much experimenting and exploration on how to integrate trekking and yoga we found a winning formula. Our yoga treks and tours have been carefully designed to combine the best elements of each. We provide a gentle trekking schedule, healthy food, stretches for weary muscles, breathing exercises to ease breathing and time to relax, reflect and enjoy the location. Each day starts with a short meditation and gentle yoga session to awaken you to the beauty that surrounds you and connects your senses with nature. We take time to stretch even during the day to prevent muscle strain. At times we also stop along the trail to really appreciate the surroundings and meditate on the sound of a flowing river or engage in mountain gazing meditation. Afternoons are marked with yoga nidra - guided relaxation which allows us to integrate the day's experiences and is deeply rejuvenating. This combination of trekking, yoga and mindfulness is a sure way to connect with yourself and to help find inner balance and harmony in the natural setting of world's highest mountains.",https://www.tripadvisor.com/Attraction_Review-g293891-d2426062-Reviews-Purna_Yoga_Treks-Pokhara_Gandaki_Zone_Western_Region.html?m=66827,Pokhara,5,https://media-cdn.tripadvisor.com/media/photo-o/06/eb/40/fc/purna-yoga-trek-day-tours.jpg,https://media-cdn.tripadvisor.com/media/photo-o/02/65/e8/a5/nepal-yoga-treks-sunrise.jpg,444
23911023,vonKathmandu Adventures,"From lush rolling hills, deep misty valleys to high icy glaciers, embark on a trekking adventure to Nepal’s Himalayas with #vonKathmandu. Find your zen.",https://www.tripadvisor.com/Attraction_Review-g293890-d23911023-Reviews-VonKathmandu_Adventures-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html?m=66827,Kathmandu,5,https://media-cdn.tripadvisor.com/media/photo-m/1280/22/29/ec/da/caption.jpg,https://media-cdn.tripadvisor.com/media/photo-m/1280/22/29/ec/d1/caption.jpg,445
